2018-09-13 21:30:00,6448.0,6448.5,6448.0,6448.0,1314033
2018-09-13 21:35:00,6448.0,6456.0,6448.0,6456.0,4701880
2018-09-13 21:40:00,6456.0,6456.0,6451.0,6451.0,2845313
2018-09-13 21:45:00,6451.0,6459.0,6451.0,6459.0,1909915
2018-09-13 21:50:00,6459.0,6462.5,6458.5,6462.5,1968616
2018-09-13 21:55:00,6462.5,6462.5,6454.0,6454.5,3998493
2018-09-13 22:00:00,6454.5,6461.0,6454.0,6461.0,1891498
2018-09-13 22:05:00,6461.0,6467.0,6460.5,6467.0,2408492
2018-09-13 22:10:00,6467.0,6482.0,6467.0,6478.0,13526611
2018-09-13 22:15:00,6478.0,6478.5,6473.0,6477.5,4733539
2018-09-13 22:20:00,6477.5,6496.0,6476.5,6496.0,10140562
2018-09-13 22:25:00,6496.0,6499.0,6484.5,6486.5,8943099
2018-09-13 22:30:00,6486.5,6490.0,6482.5,6485.0,4037605
2018-09-13 22:35:00,6485.0,6493.0,6482.0,6493.0,3907136
2018-09-13 22:40:00,6493.0,6493.0,6481.5,6481.5,4558689
2018-09-13 22:45:00,6481.5,6485.0,6481.5,6484.5,1969910
2018-09-13 22:50:00,6484.5,6485.0,6484.0,6484.0,1383793
2018-09-13 22:55:00,6484.0,6484.5,6472.0,6475.0,6269312
2018-09-13 23:00:00,6475.0,6495.0,6475.0,6494.5,11901677
2018-09-13 23:05:00,6494.5,6509.5,6493.0,6497.5,23055576
2018-09-13 23:10:00,6497.5,6501.5,6490.0,6500.0,9623193
2018-09-13 23:15:00,6500.0,6509.5,6494.0,6504.5,8320388
2018-09-13 23:20:00,6504.5,6508.0,6499.5,6504.5,7097851
2018-09-13 23:25:00,6504.5,6504.5,6496.5,6497.0,4966441
2018-09-13 23:30:00,6497.0,6497.0,6490.5,6490.5,7909471
2018-09-13 23:35:00,6490.5,6494.0,6490.0,6490.0,3491562
2018-09-13 23:40:00,6490.0,6490.5,6483.0,6490.0,8314630
2018-09-13 23:45:00,6490.0,6490.0,6486.5,6486.5,1956151
2018-09-13 23:50:00,6486.5,6487.5,6482.0,6482.5,4555624
2018-09-13 23:55:00,6482.5,6489.5,6476.5,6487.5,8486136
2018-09-14 00:00:00,6487.5,6494.0,6482.5,6491.5,5932991
2018-09-14 00:05:00,6491.5,6492.0,6491.0,6491.0,2004091
2018-09-14 00:10:00,6491.0,6491.5,6484.0,6488.5,3421278
2018-09-14 00:15:00,6488.5,6488.5,6488.0,6488.0,1141846
2018-09-14 00:20:00,6488.0,6488.5,6477.0,6478.5,6885160
2018-09-14 00:25:00,6478.5,6478.5,6456.0,6458.5,20547593
2018-09-14 00:30:00,6458.5,6466.0,6454.5,6460.5,16201890
2018-09-14 00:35:00,6460.5,6468.5,6459.0,6466.5,7303677
2018-09-14 00:40:00,6466.5,6467.0,6462.5,6466.0,2392971
2018-09-14 00:45:00,6466.0,6469.0,6465.5,6466.5,2793517
2018-09-14 00:50:00,6466.5,6467.0,6458.5,6458.5,3143416
2018-09-14 00:55:00,6458.5,6459.5,6458.5,6459.0,3631235
2018-09-14 01:00:00,6459.0,6467.0,6459.0,6465.0,2759802
2018-09-14 01:05:00,6465.0,6470.5,6465.0,6470.5,3227182
2018-09-14 01:10:00,6470.5,6479.0,6470.0,6478.5,4159691
2018-09-14 01:15:00,6478.5,6479.0,6470.5,6470.5,5538429
2018-09-14 01:20:00,6470.5,6473.0,6470.0,6473.0,2020796
2018-09-14 01:25:00,6473.0,6479.0,6472.5,6479.0,2685646
